flight_id,date,airline,origin,destination,dep_delay,arr_delay,distance,day_of_week,month,hour,cancelled,diverted,weather_delay,carrier_delay,nas_delay,late_aircraft_delay,is_delayed
26974,2024-08-31,Allegiant,DCA,HNL,11.8,18.9,847,6,8,16,0,0,3.5,4.1,2.4,1.8,1.0
30080,2024-08-31,Southwest,ORD,MCO,15.0,17.3,544,6,8,13,0,0,4.5,3.8,3.0,3.7,1.0
31341,2024-08-31,Hawaiian,BOS,JFK,-11.2,6.6,1713,6,8,8,0,0,0.0,0.0,0.0,0.0,0.0
31817,2024-08-31,American,PDX,TPA,9.0,10.5,1345,6,8,17,0,0,2.7,2.2,1.8,2.2,0.0
32127,2024-08-31,United,EWR,CLT,-10.1,-3.0,700,6,8,17,0,0,0.0,0.0,0.0,0.0,0.0
32432,2024-08-31,Frontier,MIA,LAX,1.7,-10.5,1253,6,8,13,0,0,0.5,0.6,0.3,0.2,0.0
34268,2024-08-31,American,EWR,ATL,25.2,20.5,1863,6,8,9,0,0,7.6,6.3,5.0,6.3,1.0
34782,2024-08-31,Southwest,ORD,DTW,5.3,-3.3,1273,6,8,5,0,0,1.6,1.3,1.1,1.3,0.0
35692,2024-08-31,American,PDX,BWI,-3.8,9.1,1328,6,8,15,0,0,0.0,0.0,0.0,0.0,0.0
35790,2024-08-31,JetBlue,SEA,IAH,-0.9,12.0,397,6,8,7,0,0,0.0,0.0,0.0,0.0,0.0
39569,2024-08-31,Southwest,BWI,MSP,19.5,4.0,369,6,8,6,0,0,5.8,4.9,3.9,4.9,0.0
39877,2024-08-31,Southwest,EWR,DTW,11.0,-2.4,2541,6,8,6,0,0,3.3,2.8,2.2,2.7,0.0
40940,2024-08-31,Spirit,MDW,BWI,-22.5,-16.1,405,6,8,17,0,0,0.0,0.0,0.0,0.0,0.0
41538,2024-08-31,Spirit,DFW,FLL,34.7,46.1,1158,6,8,20,0,0,10.4,13.9,6.9,3.5,1.0
42633,2024-08-31,JetBlue,FLL,MSP,42.0,60.1,2523,6,8,14,0,0,12.6,10.5,8.4,10.5,1.0
42785,2024-08-31,Delta,STL,MIA,7.4,8.2,1641,6,8,2,0,0,2.2,1.8,1.5,1.8,0.0
43920,2024-08-31,United,EWR,LAS,22.7,12.5,1787,6,8,14,0,0,6.8,5.7,4.5,5.7,0.0
45265,2024-08-31,Frontier,MDW,STL,68.6,72.3,2112,6,8,6,0,0,20.6,26.1,13.7,8.2,1.0
46906,2024-08-31,American,ORD,BWI,-8.4,-3.3,1140,6,8,3,0,0,0.0,0.0,0.0,0.0,0.0
47498,2024-08-31,American,SAN,BOS,53.9,40.1,1604,6,8,22,0,0,16.2,13.5,10.8,13.5,1.0
48397,2024-08-31,Southwest,SFO,HNL,17.1,10.2,2435,6,8,18,0,0,5.1,4.3,3.4,4.3,0.0
49311,2024-08-31,Hawaiian,DCA,DFW,-6.4,-18.1,1853,6,8,19,0,0,0.0,0.0,0.0,0.0,0.0
49781,2024-08-31,Spirit,JFK,CLT,55.2,43.1,974,6,8,18,0,0,16.6,22.1,11.0,5.5,1.0
1192,2024-09-01,Frontier,MCO,STL,-8.9,-21.6,2512,7,9,6,0,0,0.0,0.0,0.0,0.0,0.0
1590,2024-09-01,United,FLL,SLC,-17.4,-31.7,354,7,9,19,0,0,0.0,0.0,0.0,0.0,0.0
3572,2024-09-01,United,FLL,LAX,-8.1,6.2,2346,7,9,9,0,0,0.0,0.0,0.0,0.0,0.0
3983,2024-09-01,American,DEN,MSP,-3.0,-6.3,443,7,9,16,0,0,0.0,0.0,0.0,0.0,0.0
4616,2024-09-01,Hawaiian,BNA,MCO,34.1,23.9,1130,7,9,18,0,0,5.1,8.5,6.8,13.6,1.0
5100,2024-09-01,American,DCA,SEA,-13.4,-22.7,881,7,9,10,0,0,0.0,0.0,0.0,0.0,0.0
6233,2024-09-01,Alaska,DEN,MCO,13.0,31.0,2152,7,9,8,0,0,2.0,3.2,2.6,5.2,1.0
6573,2024-09-01,American,CLT,DTW,-2.8,-6.6,1082,7,9,14,0,0,0.0,0.0,0.0,0.0,0.0
6806,2024-09-01,Allegiant,ATL,MDW,7.2,7.9,2450,7,9,10,0,0,1.1,2.5,1.4,2.2,0.0
7862,2024-09-01,Delta,DEN,MDW,9.6,-3.7,1032,7,9,9,0,0,1.4,2.4,1.9,3.8,0.0
8337,2024-09-01,JetBlue,DTW,EWR,3.8,10.1,294,7,9,13,0,0,0.6,1.0,0.8,1.5,0.0
10240,2024-09-01,Allegiant,MCO,DTW,0.0,-8.6,2627,7,9,16,0,0,0.0,0.0,0.0,0.0,0.0
10711,2024-09-01,Delta,SEA,MDW,11.5,-4.3,2188,7,9,13,0,0,1.7,2.9,2.3,4.6,0.0
11086,2024-09-01,Delta,PHX,ATL,1.2,-3.7,814,7,9,10,0,0,0.2,0.3,0.2,0.5,0.0
11360,2024-09-01,Delta,DCA,MCO,3.9,4.0,2253,7,9,14,0,0,0.6,1.0,0.8,1.6,0.0
13953,2024-09-01,United,MIA,STL,8.0,7.2,1450,7,9,9,0,0,1.2,2.0,1.6,3.2,0.0
14243,2024-09-01,United,LAX,EWR,-4.8,-3.8,1810,7,9,16,0,0,0.0,0.0,0.0,0.0,0.0
17057,2024-09-01,United,MIA,CLT,61.2,62.4,887,7,9,21,0,0,9.2,15.3,12.2,24.5,1.0
17098,2024-09-01,Alaska,ATL,DFW,6.3,-6.9,1609,7,9,15,0,0,0.9,1.6,1.3,2.5,0.0
19747,2024-09-01,Hawaiian,SAN,CLT,13.6,21.5,1182,7,9,13,0,0,2.0,3.4,2.7,5.4,1.0
21660,2024-09-01,Delta,TPA,DFW,8.4,-3.7,1955,7,9,15,0,0,1.3,2.1,1.7,3.4,0.0
23002,2024-09-01,Southwest,SLC,EWR,15.1,25.4,633,7,9,23,0,0,2.3,3.8,3.0,6.0,1.0
23748,2024-09-01,United,EWR,TPA,33.1,38.4,1027,7,9,12,0,0,5.0,8.3,6.6,13.2,1.0
24305,2024-09-01,American,BNA,SAN,-12.6,2.7,814,7,9,7,0,0,0.0,0.0,0.0,0.0,0.0
24661,2024-09-01,American,DFW,STL,6.0,11.5,1872,7,9,13,0,0,0.9,1.5,1.2,2.4,0.0
25917,2024-09-01,Frontier,SEA,SFO,53.3,52.5,585,7,9,12,0,0,8.0,20.3,10.7,14.4,1.0
26422,2024-09-01,United,LAS,AUS,-2.4,-4.8,968,7,9,8,0,0,0.0,0.0,0.0,0.0,0.0
26972,2024-09-01,American,JFK,MCO,-5.1,3.7,1466,7,9,7,0,0,0.0,0.0,0.0,0.0,0.0
30463,2024-09-01,Delta,SLC,PHX,-1.2,-29.4,1939,7,9,12,0,0,0.0,0.0,0.0,0.0,0.0
31597,2024-09-01,American,STL,AUS,6.9,-5.3,254,7,9,6,0,0,1.0,1.7,1.4,2.8,0.0
34228,2024-09-01,United,MIA,PDX,3.1,-19.4,2599,7,9,17,0,0,0.5,0.8,0.6,1.2,0.0
34496,2024-09-01,JetBlue,MDW,SFO,-14.2,-29.6,1777,7,9,9,0,0,0.0,0.0,0.0,0.0,0.0
35906,2024-09-01,Southwest,LAS,SAN,-19.1,-30.4,1315,7,9,9,0,0,0.0,0.0,0.0,0.0,0.0
36606,2024-09-01,Delta,CLT,TPA,30.1,51.1,1322,7,9,18,0,0,4.5,7.5,6.0,12.0,1.0
39858,2024-09-01,American,BWI,HNL,-4.3,2.3,883,7,9,11,0,0,0.0,0.0,0.0,0.0,0.0
41238,2024-09-01,Delta,SAN,MSP,23.4,19.9,1891,7,9,15,0,0,3.5,5.8,4.7,9.4,1.0
41243,2024-09-01,American,TPA,BWI,3.9,8.2,2065,7,9,8,0,0,0.6,1.0,0.8,1.6,0.0
41694,2024-09-01,American,JFK,SLC,-4.9,9.0,727,7,9,8,0,0,0.0,0.0,0.0,0.0,0.0
41789,2024-09-01,United,SFO,LAS,11.5,11.0,486,7,9,14,0,0,1.7,2.9,2.3,4.6,0.0
41861,2024-09-01,Delta,SAN,ORD,37.6,29.4,263,7,9,8,0,0,5.6,9.4,7.5,15.0,1.0
42965,2024-09-01,Southwest,DEN,DCA,-13.2,-14.9,525,7,9,9,0,0,0.0,0.0,0.0,0.0,0.0
43013,2024-09-01,American,SLC,BNA,-1.9,-4.1,237,7,9,14,0,0,0.0,0.0,0.0,0.0,0.0
44063,2024-09-01,American,ATL,SAN,-14.2,5.2,463,7,9,9,0,0,0.0,0.0,0.0,0.0,0.0
44987,2024-09-01,Delta,SEA,MCO,4.3,8.3,1131,7,9,22,0,0,0.6,1.1,0.9,1.7,0.0
45699,2024-09-01,Delta,ATL,FLL,-16.6,-20.6,1176,7,9,10,0,0,0.0,0.0,0.0,0.0,0.0
45700,2024-09-01,Southwest,LAX,TPA,118.5,118.6,2080,7,9,12,0,0,17.8,29.6,23.7,47.4,1.0
49554,2024-09-01,Alaska,MIA,STL,,,1450,7,9,21,1,0,0.0,0.0,0.0,0.0,
24,2024-09-02,United,BOS,SLC,,,836,1,9,3,1,0,0.0,0.0,0.0,0.0,
1069,2024-09-02,United,ATL,MIA,-15.0,-16.6,1212,1,9,9,0,0,0.0,0.0,0.0,0.0,0.0
3703,2024-09-02,JetBlue,ORD,MDW,70.7,65.0,2193,1,9,21,0,0,10.6,17.7,14.1,28.3,1.0
4121,2024-09-02,United,LAS,MSP,-8.6,6.6,2413,1,9,6,0,0,0.0,0.0,0.0,0.0,0.0
6692,2024-09-02,Southwest,SLC,STL,4.3,20.9,1649,1,9,11,0,0,0.6,1.1,0.9,1.7,1.0
6829,2024-09-02,Frontier,DEN,MIA,,,2310,1,9,3,1,0,0.0,0.0,0.0,0.0,
7188,2024-09-02,Delta,MIA,DCA,2.5,-12.1,2180,1,9,16,0,0,0.4,0.6,0.5,1.0,0.0
9082,2024-09-02,Frontier,LAX,SLC,58.5,50.3,1582,1,9,6,0,0,8.8,22.2,11.7,15.8,1.0
9858,2024-09-02,Delta,DEN,SEA,-12.0,-30.1,871,1,9,20,0,0,0.0,0.0,0.0,0.0,0.0
9925,2024-09-02,Delta,BWI,HNL,31.0,14.4,883,1,9,19,0,0,4.6,7.8,6.2,12.4,0.0
11351,2024-09-02,Delta,BNA,CLT,-11.0,5.9,448,1,9,9,0,0,0.0,0.0,0.0,0.0,0.0
14734,2024-09-02,Southwest,CLT,LAS,5.5,5.1,1929,1,9,5,0,0,0.8,1.4,1.1,2.2,0.0
16130,2024-09-02,Delta,BNA,STL,-0.4,-15.7,1877,1,9,3,0,0,0.0,0.0,0.0,0.0,0.0
16304,2024-09-02,Frontier,DCA,EWR,-20.6,-27.4,2577,1,9,15,0,0,0.0,0.0,0.0,0.0,0.0
16631,2024-09-02,Alaska,AUS,ATL,-4.2,2.0,1899,1,9,14,0,0,0.0,0.0,0.0,0.0,0.0
17695,2024-09-02,Delta,STL,DFW,27.4,29.1,2517,1,9,18,0,0,4.1,6.8,5.5,11.0,1.0
18589,2024-09-02,United,FLL,SAN,-1.3,-5.5,1648,1,9,13,0,0,0.0,0.0,0.0,0.0,0.0
19485,2024-09-02,Delta,DEN,FLL,-5.2,-13.7,1876,1,9,22,0,0,0.0,0.0,0.0,0.0,0.0
21137,2024-09-02,Spirit,SAN,EWR,2.8,-4.6,410,1,9,15,0,0,0.4,1.1,0.6,0.7,0.0
22561,2024-09-02,Allegiant,PHX,CLT,137.0,118.6,970,1,9,14,0,0,20.6,47.9,27.4,41.1,1.0
23161,2024-09-02,Delta,CLT,EWR,10.6,11.9,1426,1,9,4,0,0,1.6,2.6,2.1,4.2,0.0
24191,2024-09-02,American,ATL,AUS,14.8,24.3,2264,1,9,19,0,0,2.2,3.7,3.0,5.9,1.0
26413,2024-09-02,Southwest,AUS,FLL,21.0,19.9,524,1,9,8,0,0,3.2,5.2,4.2,8.4,1.0
26871,2024-09-02,American,DEN,TPA,16.0,15.8,1060,1,9,4,0,0,2.4,4.0,3.2,6.4,1.0
27561,2024-09-02,Southwest,HNL,ATL,117.5,121.2,914,1,9,7,0,0,17.6,29.4,23.5,47.0,1.0
32686,2024-09-02,Alaska,MCO,SLC,70.0,71.8,292,1,9,18,0,0,10.5,17.5,14.0,28.0,1.0
34809,2024-09-02,United,MCO,AUS,2.2,1.4,842,1,9,14,0,0,0.3,0.6,0.4,0.9,0.0
36228,2024-09-02,American,SFO,DEN,-8.4,-11.1,1570,1,9,4,0,0,0.0,0.0,0.0,0.0,0.0
37418,2024-09-02,Delta,HNL,BNA,-4.9,-3.3,665,1,9,6,0,0,0.0,0.0,0.0,0.0,0.0
40461,2024-09-02,United,DEN,PDX,-1.7,0.5,838,1,9,7,0,0,0.0,0.0,0.0,0.0,0.0
41660,2024-09-02,United,BNA,DFW,3.5,-4.0,1252,1,9,12,0,0,0.5,0.9,0.7,1.4,0.0
42162,2024-09-02,Alaska,CLT,BNA,20.9,26.7,1133,1,9,19,0,0,3.1,5.2,4.2,8.4,1.0
42286,2024-09-02,Allegiant,SFO,IAH,31.6,27.7,2164,1,9,16,0,0,4.7,11.1,6.3,9.5,1.0
43851,2024-09-02,Delta,PHX,EWR,40.2,66.2,843,1,9,22,0,0,6.0,10.0,8.0,16.1,1.0
44778,2024-09-02,JetBlue,BWI,MCO,-9.6,-16.9,2221,1,9,9,0,0,0.0,0.0,0.0,0.0,0.0
45069,2024-09-02,United,LAX,SFO,-0.6,8.4,1124,1,9,15,0,0,0.0,0.0,0.0,0.0,0.0
46460,2024-09-02,United,IAH,JFK,98.4,108.3,2508,1,9,21,0,0,14.8,24.6,19.7,39.4,1.0
46990,2024-09-02,Spirit,AUS,ORD,-8.5,-9.0,1061,1,9,20,0,0,0.0,0.0,0.0,0.0,0.0
48225,2024-09-02,American,STL,JFK,11.8,11.6,1189,1,9,16,0,0,1.8,3.0,2.4,4.7,0.0
48568,2024-09-02,American,MDW,DCA,-14.6,-16.1,1236,1,9,5,0,0,0.0,0.0,0.0,0.0,0.0
2407,2024-09-03,Alaska,PDX,BWI,-20.2,-3.1,1328,2,9,15,0,0,0.0,0.0,0.0,0.0,0.0
2628,2024-09-03,Allegiant,ORD,PDX,28.3,27.2,913,2,9,17,0,0,4.2,9.9,5.7,8.5,1.0
3091,2024-09-03,Alaska,STL,MSP,-4.9,-3.4,1616,2,9,8,0,0,0.0,0.0,0.0,0.0,0.0
3926,2024-09-03,Allegiant,BNA,DCA,,,1117,2,9,6,1,0,0.0,0.0,0.0,0.0,
5002,2024-09-03,Southwest,SLC,BNA,13.3,3.3,237,2,9,20,0,0,2.0,3.3,2.7,5.3,0.0
6565,2024-09-03,Allegiant,ORD,STL,3.2,-3.7,989,2,9,11,0,0,0.5,1.1,0.6,1.0,0.0
6783,2024-09-03,Southwest,ATL,DFW,-4.3,5.1,1609,2,9,11,0,0,0.0,0.0,0.0,0.0,0.0
7750,2024-09-03,Allegiant,EWR,SFO,7.1,14.2,723,2,9,22,0,0,1.1,2.5,1.4,2.1,0.0
8005,2024-09-03,Delta,ORD,CLT,-1.7,-11.2,2482,2,9,8,0,0,0.0,0.0,0.0,0.0,0.0
9017,2024-09-03,Southwest,HNL,LAX,-0.4,1.7,1333,2,9,15,0,0,0.0,0.0,0.0,0.0,0.0
9245,2024-09-03,Allegiant,DTW,IAH,15.3,8.6,2248,2,9,23,0,0,2.3,5.4,3.1,4.6,0.0
11614,2024-09-03,Southwest,DEN,MIA,3.6,-1.4,2310,2,9,8,0,0,0.5,0.9,0.7,1.4,0.0
12151,2024-09-03,American,DCA,SEA,,,881,2,9,10,1,0,0.0,0.0,0.0,0.0,
13574,2024-09-03,Southwest,DFW,AUS,-11.3,-2.8,1382,2,9,15,0,0,0.0,0.0,0.0,0.0,0.0
13860,2024-09-03,Southwest,BNA,MCO,20.7,16.8,1130,2,9,4,0,0,3.1,5.2,4.1,8.3,1.0
15134,2024-09-03,Delta,TPA,FLL,-7.8,-7.6,2044,2,9,8,0,0,0.0,0.0,0.0,0.0,0.0
15712,2024-09-03,American,CLT,DCA,-2.6,3.2,1290,2,9,6,0,0,0.0,0.0,0.0,0.0,0.0
17326,2024-09-03,Delta,PDX,SLC,2.1,2.9,649,2,9,10,0,0,0.3,0.5,0.4,0.8,0.0
18210,2024-09-03,American,PHX,DEN,12.1,-0.6,1575,2,9,5,0,0,1.8,3.0,2.4,4.8,0.0
18869,2024-09-03,American,CLT,BNA,43.8,50.6,1133,2,9,9,0,0,6.6,11.0,8.8,17.5,1.0
19280,2024-09-03,Delta,MIA,PDX,-2.2,-6.2,2599,2,9,16,0,0,0.0,0.0,0.0,0.0,0.0
20186,2024-09-03,Spirit,DTW,ORD,,,2427,2,9,22,1,0,0.0,0.0,0.0,0.0,
21314,2024-09-03,JetBlue,SEA,DEN,54.0,37.7,2093,2,9,12,0,0,8.1,13.5,10.8,21.6,1.0
21906,2024-09-03,Southwest,DFW,CLT,-7.2,-6.5,2018,2,9,9,0,0,0.0,0.0,0.0,0.0,0.0
22044,2024-09-03,Hawaiian,IAH,CLT,25.9,28.3,321,2,9,15,0,0,3.9,6.5,5.2,10.4,1.0
23144,2024-09-03,Hawaiian,HNL,AUS,36.5,39.8,1160,2,9,17,0,0,5.5,9.1,7.3,14.6,1.0
23835,2024-09-03,United,HNL,DTW,4.2,0.3,2194,2,9,8,0,0,0.6,1.0,0.8,1.7,0.0
26198,2024-09-03,JetBlue,STL,DTW,11.2,16.5,810,2,9,20,0,0,1.7,2.8,2.2,4.5,1.0
26262,2024-09-03,Hawaiian,DFW,ATL,1.7,-4.7,2226,2,9,18,0,0,0.3,0.4,0.3,0.7,0.0
27822,2024-09-03,Southwest,MDW,DCA,0.7,5.2,1236,2,9,13,0,0,0.1,0.2,0.1,0.3,0.0
28150,2024-09-03,JetBlue,LAX,EWR,-2.8,-11.7,1810,2,9,6,0,0,0.0,0.0,0.0,0.0,0.0
29843,2024-09-03,United,ORD,DTW,80.1,88.2,1273,2,9,19,0,0,12.0,20.0,16.0,32.0,1.0
33836,2024-09-03,Southwest,JFK,FLL,10.2,21.6,2153,2,9,12,0,0,1.5,2.6,2.0,4.1,1.0
35851,2024-09-03,American,LAX,MCO,-2.3,8.3,386,2,9,15,0,0,0.0,0.0,0.0,0.0,0.0
39791,2024-09-03,Delta,HNL,DFW,12.4,3.3,2077,2,9,2,0,0,1.9,3.1,2.5,5.0,0.0
39860,2024-09-03,Frontier,FLL,MDW,17.4,13.4,730,2,9,14,0,0,2.6,6.6,3.5,4.7,0.0
40419,2024-09-03,Southwest,DFW,BOS,1.6,6.6,659,2,9,6,0,0,0.2,0.4,0.3,0.6,0.0
41077,2024-09-03,Southwest,DEN,SEA,7.6,8.4,871,2,9,18,0,0,1.1,1.9,1.5,3.0,0.0
41454,2024-09-03,Spirit,SEA,CLT,5.2,1.2,1108,2,9,16,0,0,0.8,2.1,1.0,1.3,0.0
41989,2024-09-03,Alaska,AUS,SEA,-5.3,-7.3,2014,2,9,5,0,0,0.0,0.0,0.0,0.0,0.0
43316,2024-09-03,Southwest,LAX,AUS,9.2,8.3,890,2,9,10,0,0,1.4,2.3,1.8,3.7,0.0
43712,2024-09-03,Delta,EWR,SLC,3.0,4.8,2029,2,9,8,0,0,0.4,0.8,0.6,1.2,0.0
46519,2024-09-03,American,MIA,HNL,6.5,17.0,471,2,9,5,0,0,1.0,1.6,1.3,2.6,1.0
47902,2024-09-03,Southwest,LAS,TPA,9.5,4.3,1503,2,9,17,0,0,1.4,2.4,1.9,3.8,0.0
48771,2024-09-03,United,SAN,SEA,-5.7,-5.3,2358,2,9,6,0,0,0.0,0.0,0.0,0.0,0.0
48888,2024-09-03,United,STL,MSP,4.7,-2.5,1616,2,9,18,0,0,0.7,1.2,0.9,1.9,0.0
49079,2024-09-03,Southwest,STL,MCO,23.1,42.6,2356,2,9,7,0,0,3.5,5.8,4.6,9.2,1.0
404,2024-09-04,Allegiant,DCA,SAN,-8.1,-11.6,1566,3,9,10,0,0,0.0,0.0,0.0,0.0,0.0
1399,2024-09-04,Southwest,LAS,DFW,19.7,20.0,2285,3,9,16,0,0,3.0,4.9,3.9,7.9,1.0
1740,2024-09-04,Delta,CLT,SAN,-5.1,-7.6,1537,3,9,6,0,0,0.0,0.0,0.0,0.0,0.0
4195,2024-09-04,Hawaiian,DEN,MDW,24.7,20.4,1032,3,9,23,0,0,3.7,6.2,4.9,9.9,1.0
6040,2024-09-04,American,IAH,SFO,18.9,17.1,561,3,9,16,0,0,2.8,4.7,3.8,7.6,1.0
6172,2024-09-04,American,DTW,SFO,-8.1,-20.8,373,3,9,14,0,0,0.0,0.0,0.0,0.0,0.0
6412,2024-09-04,Southwest,PDX,DCA,17.8,12.0,2697,3,9,11,0,0,2.7,4.4,3.6,7.1,0.0
10291,2024-09-04,Southwest,MIA,DTW,5.5,11.2,1903,3,9,16,0,0,0.8,1.4,1.1,2.2,0.0
12106,2024-09-04,American,DFW,JFK,70.3,78.7,530,3,9,21,0,0,10.5,17.6,14.1,28.1,1.0
12879,2024-09-04,American,BOS,AUS,18.4,18.4,795,3,9,16,0,0,2.8,4.6,3.7,7.4,1.0
14078,2024-09-04,Southwest,IAH,SFO,,,561,3,9,9,1,0,0.0,0.0,0.0,0.0,
14395,2024-09-04,JetBlue,HNL,BOS,1.6,-24.2,1523,3,9,3,0,0,0.2,0.4,0.3,0.6,0.0
14543,2024-09-04,United,LAS,SFO,9.8,9.3,2560,3,9,4,0,0,1.5,2.4,2.0,3.9,0.0
14992,2024-09-04,American,EWR,LAS,7.3,12.6,1787,3,9,9,0,0,1.1,1.8,1.5,2.9,0.0
15662,2024-09-04,United,MDW,SFO,-4.4,-5.5,1777,3,9,13,0,0,0.0,0.0,0.0,0.0,0.0
17621,2024-09-04,American,PDX,STL,9.1,3.7,629,3,9,18,0,0,1.4,2.3,1.8,3.6,0.0
21273,2024-09-04,American,DCA,PHX,-14.2,-21.1,1793,3,9,17,0,0,0.0,0.0,0.0,0.0,0.0
22743,2024-09-04,Delta,FLL,STL,-0.8,-23.4,1966,3,9,17,0,0,0.0,0.0,0.0,0.0,0.0
23408,2024-09-04,Southwest,SAN,SFO,10.0,1.6,646,3,9,7,0,0,1.5,2.5,2.0,4.0,0.0
25164,2024-09-04,Alaska,DTW,CLT,8.1,-2.5,1621,3,9,21,0,0,1.2,2.0,1.6,3.2,0.0
26161,2024-09-04,Southwest,TPA,BWI,21.9,15.6,2065,3,9,8,0,0,3.3,5.5,4.4,8.8,1.0
26820,2024-09-04,Hawaiian,DFW,PDX,-10.7,-12.5,1580,3,9,18,0,0,0.0,0.0,0.0,0.0,0.0
27738,2024-09-04,United,DTW,MCO,-4.5,21.0,1301,3,9,5,0,0,0.0,0.0,0.0,0.0,1.0
27794,2024-09-04,Southwest,ORD,FLL,,,771,3,9,10,1,0,0.0,0.0,0.0,0.0,
27801,2024-09-04,American,TPA,FLL,22.2,11.0,2044,3,9,9,0,0,3.3,5.6,4.4,8.9,0.0
28330,2024-09-04,Allegiant,DTW,IAH,21.0,18.1,2248,3,9,14,0,0,3.2,7.4,4.2,6.3,1.0
29514,2024-09-04,Delta,SLC,BNA,-7.9,-13.1,237,3,9,11,0,0,0.0,0.0,0.0,0.0,0.0
29882,2024-09-04,Southwest,SLC,SAN,-14.6,-21.2,1586,3,9,9,0,0,0.0,0.0,0.0,0.0,0.0
31070,2024-09-04,Southwest,TPA,DTW,-4.5,-0.3,2556,3,9,21,0,0,0.0,0.0,0.0,0.0,0.0
31779,2024-09-04,Delta,LAX,STL,-4.0,-5.5,2167,3,9,11,0,0,0.0,0.0,0.0,0.0,0.0
32684,2024-09-04,Allegiant,DCA,MSP,-12.8,-1.1,1592,3,9,12,0,0,0.0,0.0,0.0,0.0,0.0
35359,2024-09-04,Southwest,MDW,BNA,5.0,15.9,1438,3,9,7,0,0,0.8,1.2,1.0,2.0,1.0
35699,2024-09-04,Southwest,DTW,LAX,44.9,52.3,1691,3,9,18,0,0,6.7,11.2,9.0,18.0,1.0
42152,2024-09-04,Southwest,SAN,AUS,26.2,28.0,1500,3,9,12,0,0,3.9,6.6,5.2,10.5,1.0
44160,2024-09-04,United,DTW,MIA,4.1,3.3,256,3,9,9,0,0,0.6,1.0,0.8,1.6,0.0
44668,2024-09-04,American,DEN,JFK,-5.5,-1.6,622,3,9,5,0,0,0.0,0.0,0.0,0.0,0.0
45252,2024-09-04,Southwest,AUS,IAH,-10.7,-11.9,798,3,9,8,0,0,0.0,0.0,0.0,0.0,0.0
46547,2024-09-04,Frontier,AUS,LAS,4.3,4.8,1211,3,9,8,0,0,0.6,1.6,0.9,1.2,0.0
47351,2024-09-04,United,LAS,DFW,2.9,13.1,2285,3,9,21,0,0,0.4,0.7,0.6,1.2,0.0
47495,2024-09-04,Alaska,BOS,AUS,22.6,23.3,795,3,9,20,0,0,3.4,5.6,4.5,9.0,1.0
2790,2024-09-05,Southwest,DCA,JFK,12.0,21.1,533,4,9,19,0,0,1.8,3.0,2.4,4.8,1.0
3805,2024-09-05,United,MIA,STL,6.9,-9.0,1450,4,9,12,0,0,1.0,1.7,1.4,2.8,0.0
4150,2024-09-05,Frontier,TPA,MDW,16.6,11.3,1672,4,9,19,0,0,2.5,6.3,3.3,4.5,0.0
4843,2024-09-05,United,TPA,HNL,7.1,-11.2,1498,4,9,17,0,0,1.1,1.8,1.4,2.8,0.0
7114,2024-09-05,Alaska,AUS,LAS,579.0,570.2,1211,4,9,15,0,0,86.8,144.8,115.8,231.6,1.0
7819,2024-09-05,Delta,SAN,LAS,1.0,8.1,842,4,9,11,0,0,0.2,0.2,0.2,0.4,0.0
9588,2024-09-05,Southwest,DCA,PHX,11.1,12.9,1793,4,9,11,0,0,1.7,2.8,2.2,4.4,0.0
10147,2024-09-05,American,MCO,STL,4.0,9.4,2512,4,9,6,0,0,0.6,1.0,0.8,1.6,0.0
10244,2024-09-05,Southwest,MSP,BNA,3.0,-7.6,1517,4,9,9,0,0,0.4,0.8,0.6,1.2,0.0
10531,2024-09-05,Allegiant,SEA,CLT,-11.1,-17.8,1108,4,9,8,0,0,0.0,0.0,0.0,0.0,0.0
14017,2024-09-05,Southwest,BNA,ATL,37.5,54.2,2040,4,9,8,0,0,5.6,9.4,7.5,15.0,1.0
14046,2024-09-05,United,PDX,DCA,-8.9,-10.5,2697,4,9,9,0,0,0.0,0.0,0.0,0.0,0.0
14292,2024-09-05,Delta,DTW,EWR,,,294,4,9,7,1,0,0.0,0.0,0.0,0.0,
14676,2024-09-05,Delta,STL,DCA,4.1,1.7,1251,4,9,18,0,0,0.6,1.0,0.8,1.6,0.0
15693,2024-09-05,United,STL,HNL,74.5,60.7,209,4,9,18,0,0,11.2,18.6,14.9,29.8,1.0
19990,2024-09-05,Hawaiian,MDW,SFO,4.6,-25.2,1777,4,9,13,0,0,0.7,1.2,0.9,1.8,0.0
21092,2024-09-05,Alaska,ORD,DFW,-2.1,11.3,965,4,9,7,0,0,0.0,0.0,0.0,0.0,0.0
22157,2024-09-05,United,MDW,PHX,0.1,11.1,1848,4,9,10,0,0,0.0,0.0,0.0,0.0,0.0
24308,2024-09-05,American,ORD,DCA,2.9,4.5,803,4,9,8,0,0,0.4,0.7,0.6,1.2,0.0
24433,2024-09-05,Delta,EWR,IAH,7.8,9.8,1793,4,9,12,0,0,1.2,2.0,1.6,3.1,0.0
26624,2024-09-05,United,DFW,FLL,16.4,14.9,1158,4,9,19,0,0,2.5,4.1,3.3,6.6,0.0
30223,2024-09-05,Frontier,DTW,IAH,10.0,4.8,2248,4,9,8,0,0,1.5,3.8,2.0,2.7,0.0
32502,2024-09-05,Alaska,MCO,BNA,24.9,33.5,886,4,9,17,0,0,3.7,6.2,5.0,10.0,1.0
34651,2024-09-05,Allegiant,MCO,LAS,14.9,10.7,1688,4,9,17,0,0,2.2,5.2,3.0,4.5,0.0
